Institute,Academic Program Name,quota,seat type,Gender,opening rank,closing rank
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2996,2996
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6995,7049
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,15003,16850
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,8321,9386
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2106,4587
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,20238,33712
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1456,1456
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,5923,6164
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,13269,15432
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,7999,8719
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4106,4399
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,63302,63539
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,90158,90158
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,22824,22824
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,14040,14040
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,55057,58033
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,60710,60710
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3060,3060
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9586,9586
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,19530,19530
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10963,10963
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,57634,60026
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,75040,75040
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,23251,23251
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,80446,80446
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Female-only (including Supernumerary) ,104796,104796
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,33291,33291
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,15171,15171
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,75537,75537
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,24946,24946
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5109,5109
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,57098,57233
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,11389,11389
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,20050,20050
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,11604,11604
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,62229,78491
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,4119,4119
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,14047,15048
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,24859,28744
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10506,12740
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4456,5462
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,262380,534773
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,228701,257334
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,66435,69036
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,37156,48768
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,7927,8485
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS (PwD) ,Gender-Neutral ,382,382
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,15963,19141
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,7142,10210
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5064,5319
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,59941,168596
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,62774,72069
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,40774,41371
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,56315,56968
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9407,9407
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18630,18997
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9832,9832
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,33884,56014
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2139,2139
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9283,9711
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,16907,20173
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,1405,1405
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10260,10928
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4976,5515
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,149482,227780
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,86234,94433
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,32271,32378
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,48436,51227
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3601,3641
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,19916,19916
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,11035,11035
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4424,4424
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,41776,44373
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1892,2834
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18739,18862
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9091,9091
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,50026,69273
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,11366,12777
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,21953,24238
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,8205,12529
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5567,5827
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,265489,398302
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,149397,158370
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,38771,58123
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,47030,60203
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9897,9897
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,20298,20959
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,11207,12359
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4524,5828
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,258325,298097
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,109476,116897
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,32756,32756
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,119059,372966
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,69667,79675
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,230452,291815
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,29434,37297
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,8859,8859
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,65242,96049
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,16786,17479
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,31391,33500
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,12627,14233
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,6336,7195
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,94996,148356
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,27123,32399
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,50536,99021
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,17962,19292
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5700,7564
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,43934,54826
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,9000,9047
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,19212,19872
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,6726,11389
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,5088,5088
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,157168,292228
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,52127,52710
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,143072,169022
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,19945,21892
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,6280,7868
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,65050,82676
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,15047,15047
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,26526,27391
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,13559,14808
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,6208,6208
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,449634,527382
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,86290,86290
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,259142,298461
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,40012,41655
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,11115,11115
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,85992,105533
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,17893,17913
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,34960,36947
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,16644,16811
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,7768,7768
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,193992,356960
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,70954,72108
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,177860,225386
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,23520,37145
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,9445,9445
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,66653,83761
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,14070,14070
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,29877,30768
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,9378,14713
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,7471,7471
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,57727,76993
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,13667,14017
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,26413,30875
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,12611,13878
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,5351,5959
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,32073,49021
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,3108,3108
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8344,8880
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,16926,19382
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,7961,10339
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3522,4438
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,51339,57631
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,9624,9953
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,18698,21072
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10216,11135
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4627,5121
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,58177,106292
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1226,1226
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,18005,18574
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,35066,38117
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10023,16247
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4463,7767
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,56416,95412
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2490,3466
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,17909,18352
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,30626,36784
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,1554,1554
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10537,15077
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4897,7326
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh ","Agricultural Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,12242,12242
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh ","Agricultural Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,29236,29236
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,12430,12430
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,25403,25403
